Date,^HSI,^GSPC,^FTSE,XWD.TO,XEM.TO
2020-04-01,23085.7890625,2470.5,5454.60009765625,44.41471862792969,24.91326904296875
2020-04-02,23280.060546875,2526.89990234375,5480.2001953125,45.277992248535156,25.547880172729492
2020-04-03,23236.109375,2488.64990234375,5415.5,44.35652160644531,25.047883987426758
2020-04-06,23749.119140625,2663.679931640625,5582.39990234375,47.17911911010742,26.278644561767578
2020-04-07,24253.2890625,2659.409912109375,5704.5,46.70384216308594,26.41325569152832
2020-04-08,23970.369140625,2749.97998046875,5677.7001953125,48.12968826293945,26.586332321166992
2020-04-09,24300.330078125,2789.820068359375,5842.7001953125,48.711666107177734,26.595949172973633
2020-04-14,24435.400390625,2846.06005859375,5791.2998046875,49.235450744628906,26.845947265625
2020-04-15,24145.33984375,2783.360107421875,5597.7001953125,48.585567474365234,26.586332321166992
2020-04-16,24006.44921875,2799.550048828125,5628.39990234375,48.91535949707031,26.96133041381836
2020-04-17,24380.0,2874.56005859375,5787.0,49.88532257080078,27.192096710205078
2020-04-20,24330.01953125,2823.159912109375,5812.7998046875,49.468238830566406,27.019020080566406
2020-04-21,23793.55078125,2736.56005859375,5641.0,48.3333740234375,26.41325569152832
2020-04-22,23893.359375,2799.31005859375,5770.60009765625,49.29365158081055,27.124788284301758
2020-04-23,23977.3203125,2797.800048828125,5826.60009765625,48.85716247558594,26.81709861755371
2020-04-24,23831.330078125,2836.739990234375,5752.2001953125,49.55553436279297,26.78825569152832
2020-04-27,24280.140625,2878.47998046875,5846.7998046875,50.09871292114258,27.220943450927734
2020-04-28,24575.9609375,2863.389892578125,5958.5,49.88532257080078,27.30748176574707
2020-04-29,24643.58984375,2939.510009765625,6115.2998046875,50.797096252441406,27.672863006591797
2020-05-04,23613.80078125,2842.739990234375,5753.7998046875,49.6816291809082,26.797868728637695
2020-05-05,23868.66015625,2868.43994140625,5849.39990234375,49.91442108154297,27.08633041381836
2020-05-06,24137.48046875,2848.419921875,5853.7998046875,49.91442108154297,27.1344051361084
2020-05-07,23980.630859375,2881.18994140625,5936.0,49.99201965332031,26.96133041381836
2020-05-08,24230.169921875,2929.800048828125,,50.56430435180664,27.42286491394043
2020-05-11,24602.060546875,2930.18994140625,5939.7001953125,50.94258499145508,27.442096710205078
2020-05-12,24245.6796875,2870.1201171875,5994.7998046875,50.2539176940918,27.64401626586914
2020-05-13,24180.30078125,2820.0,5904.10009765625,49.594337463378906,27.42286491394043
2020-05-14,23829.740234375,2852.5,5741.5,49.56523513793945,27.317096710205078
2020-05-15,23797.470703125,2863.699951171875,5799.7998046875,49.99201965332031,27.172866821289062
2020-05-18,23934.76953125,2953.909912109375,6048.60009765625,,
2020-05-19,24388.130859375,2922.93994140625,6002.2001953125,50.496402740478516,27.730554580688477
2020-05-20,24399.94921875,2971.610107421875,6067.2001953125,51.26267623901367,27.913246154785156
2020-05-21,24280.029296875,2948.510009765625,6015.2998046875,50.99108123779297,27.65363121032715
2020-05-22,22930.140625,2955.449951171875,5993.2998046875,51.15597915649414,27.211326599121094
2020-05-25,22952.240234375,,,51.57306671142578,27.865169525146484
2020-05-26,23384.66015625,2991.77001953125,6067.7998046875,51.33057403564453,27.49017333984375
2020-05-27,23301.359375,3036.1298828125,6144.2998046875,51.941654205322266,27.442096710205078
2020-05-28,23132.759765625,3029.72998046875,6218.7998046875,52.10654830932617,27.461326599121094
2020-05-29,22961.470703125,3044.31005859375,6076.60009765625,52.20354461669922,27.769018173217773
2020-06-01,23732.51953125,3055.72998046875,6166.39990234375,51.9222526550293,27.98055076599121
2020-06-02,23995.939453125,3080.820068359375,6220.10009765625,51.99985122680664,28.56708526611328
2020-06-03,24325.619140625,3122.8701171875,6382.39990234375,53.0377082824707,29.269004821777344
2020-06-04,24366.30078125,3112.35009765625,6341.39990234375,52.843719482421875,28.788240432739258
2020-06-05,24770.41015625,3193.929931640625,6484.2998046875,53.69728469848633,29.40361976623535
2020-06-08,24776.76953125,3232.389892578125,6472.60009765625,54.15317153930664,29.432464599609375
2020-06-09,25057.220703125,3207.179931640625,6335.7001953125,53.813682556152344,29.259389877319336
2020-06-10,25049.73046875,3190.139892578125,6329.10009765625,53.512996673583984,29.51900291442871
2020-06-11,24480.150390625,3002.10009765625,6076.7001953125,51.31117630004883,28.442087173461914
2020-06-12,24301.380859375,3041.31005859375,6105.2001953125,51.97075271606445,28.87477684020996
2020-06-15,23776.94921875,3066.590087890625,6064.7001953125,53.34810256958008,28.68246841430664
2020-06-16,24344.08984375,3124.739990234375,6242.7998046875,52.95041275024414,28.82670021057129
2020-06-17,24481.41015625,3113.489990234375,6253.2998046875,52.98921203613281,29.095928192138672
2020-06-18,24464.939453125,3115.340087890625,6224.10009765625,53.06680679321289,29.16323471069336
2020-06-19,24643.890625,3097.739990234375,6292.60009765625,52.81462097167969,29.201698303222656
2020-06-22,24511.33984375,3117.860107421875,6244.60009765625,52.90191650390625,29.365156173706055
2020-06-23,24907.33984375,3131.2900390625,6320.10009765625,53.25110626220703,29.682462692260742
2020-06-24,24781.580078125,3050.330078125,6123.7001953125,52.099002838134766,29.66797637939453
2020-06-26,24549.990234375,3009.050048828125,6159.2998046875,50.65153121948242,29.300989151000977
2020-06-29,24301.279296875,3053.239990234375,6225.7998046875,52.490203857421875,29.46516990661621
2020-06-30,24427.189453125,3100.2900390625,6169.7001953125,52.646690368652344,29.069210052490234
2020-07-02,25124.189453125,3130.010009765625,6240.39990234375,53.25305938720703,30.179826736450195
2020-07-03,25373.119140625,,6157.2998046875,53.26283645629883,30.459896087646484
2020-07-06,26339.16015625,3179.719970703125,6285.89990234375,53.93767166137695,31.367708206176758
2020-07-07,25975.66015625,3145.320068359375,6189.89990234375,53.575801849365234,31.02003288269043
2020-07-08,26129.1796875,3169.93994140625,6156.2001953125,52.52933120727539,31.522226333618164
2020-07-09,26210.16015625,3152.050048828125,6049.60009765625,53.52690124511719,31.754009246826172
2020-07-10,25727.41015625,3185.0400390625,6095.39990234375,54.0745964050293,31.676748275756836
2020-07-13,25772.119140625,3155.219970703125,6176.2001953125,53.68338394165039,31.522226333618164
2020-07-14,25477.890625,3197.52001953125,6179.7998046875,54.534263610839844,31.444965362548828
2020-07-15,25481.580078125,3226.56005859375,6292.7001953125,54.63206100463867,31.300100326538086
2020-07-16,24970.689453125,3215.570068359375,6250.7001953125,54.61250305175781,30.991060256958008
2020-07-17,25089.169921875,3224.72998046875,6290.2998046875,54.81789016723633,31.13592529296875
2020-07-20,25057.990234375,3251.840087890625,6261.5,55.052616119384766,31.483592987060547
2020-07-21,25635.66015625,3257.300048828125,6269.7001953125,54.808109283447266,31.705718994140625
2020-07-22,25057.939453125,3276.02001953125,6207.10009765625,54.915687561035156,31.309757232666016
2020-07-23,25263.0,3235.659912109375,6211.39990234375,54.30931854248047,31.08763313293457
2020-07-24,24705.330078125,3215.6298828125,6123.7998046875,54.01591110229492,31.193866729736328
2020-07-27,24603.259765625,3239.409912109375,6104.89990234375,54.27997970581055,31.367708206176758
2020-07-28,24772.759765625,3218.43994140625,6129.2998046875,54.025691986083984,31.242155075073242
2020-07-29,24883.140625,3258.43994140625,6131.5,54.504920959472656,31.57050895690918
2020-07-30,24710.58984375,3246.219970703125,5990.0,54.52448272705078,31.28078842163086
2020-07-31,24595.349609375,3271.1201171875,5897.7998046875,54.27019500732422,30.98140525817871
2020-08-03,24458.130859375,3294.610107421875,6032.89990234375,,
2020-08-04,24946.630859375,3306.510009765625,6036.0,54.70052719116211,31.531885147094727
2020-08-05,25102.5390625,3327.77001953125,6104.7001953125,54.87657165527344,31.860240936279297
2020-08-06,24930.580078125,3349.159912109375,6026.89990234375,55.257999420166016,31.937503814697266
2020-08-07,24531.619140625,3351.280029296875,6032.2001953125,55.52206039428711,31.415990829467773
2020-08-10,24377.4296875,3360.469970703125,6050.60009765625,55.53184127807617,31.377365112304688
2020-08-11,24890.6796875,3333.68994140625,6154.2998046875,55.17975616455078,31.377365112304688
2020-08-12,25244.01953125,3380.35009765625,6280.10009765625,55.854583740234375,31.63811492919922
2020-08-13,25230.669921875,3373.429931640625,6185.60009765625,55.55139923095703,31.38701820373535
2020-08-14,25183.009765625,3372.85009765625,6090.0,55.57096481323242,31.522226333618164
2020-08-17,25347.33984375,3381.989990234375,6127.39990234375,55.600303649902344,31.696060180664062
2020-08-18,25367.380859375,3389.780029296875,6076.60009765625,55.55139923095703,31.628459930419922
2020-08-19,25178.91015625,3374.85009765625,6112.0,55.52206039428711,31.39667510986328
2020-08-20,24791.390625,3385.510009765625,6013.2998046875,55.42425537109375,30.85585594177246
2020-08-21,25113.83984375,3397.159912109375,6001.89990234375,55.50250244140625,31.290447235107422
2020-08-24,25551.580078125,3431.280029296875,6104.7001953125,56.25557327270508,31.744348526000977
2020-08-25,25486.220703125,3443.6201171875,6037.0,56.23601531982422,32.01476287841797
2020-08-26,25491.7890625,3478.72998046875,6045.60009765625,56.57831954956055,32.01476287841797
2020-08-27,25281.150390625,3484.550048828125,6000.0,56.41205596923828,31.754009246826172
2020-08-28,25422.060546875,3508.010009765625,5963.60009765625,56.65656280517578,31.95681381225586
2020-08-31,25177.05078125,3500.31005859375,,56.14799499511719,31.145578384399414
2020-09-01,25184.849609375,3526.64990234375,5862.10009765625,56.509857177734375,31.7733211517334
2020-09-02,25120.08984375,3580.840087890625,5941.0,57.13579177856445,31.657428741455078
2020-09-03,25007.599609375,3455.06005859375,5850.89990234375,55.78612518310547,31.251813888549805
2020-09-04,24695.44921875,3426.9599609375,5799.10009765625,55.3068962097168,31.232500076293945
2020-09-07,24589.650390625,,5937.39990234375,,
2020-09-08,24624.33984375,3331.840087890625,5930.2998046875,54.778770446777344,31.03934669494629
2020-09-09,24468.9296875,3398.9599609375,6012.7998046875,55.64920425415039,31.28078842163086
2020-09-10,24313.5390625,3339.18994140625,6003.2998046875,54.827667236328125,30.83654022216797
2020-09-11,24503.310546875,3340.969970703125,6032.10009765625,54.954811096191406,31.145578384399414
2020-09-14,24640.279296875,3383.5400390625,6026.2998046875,55.49272155761719,31.628459930419922
2020-09-15,24732.759765625,3401.199951171875,6105.5,55.8643684387207,31.995447158813477
2020-09-16,24725.630859375,3385.489990234375,6078.5,55.64920425415039,31.82160758972168
2020-09-17,24340.849609375,3357.010009765625,6049.89990234375,55.26777267456055,31.715377807617188
2020-09-18,24455.41015625,3319.469970703125,6007.10009765625,54.85700988769531,31.551197052001953
2020-09-21,23950.689453125,3281.06005859375,5804.2998046875,54.42668151855469,31.377365112304688
2020-09-22,23716.849609375,3315.570068359375,5829.5,54.788543701171875,31.28078842163086
2020-09-23,23742.509765625,3236.919921875,5899.2998046875,54.03547286987305,30.98140525817871
2020-09-24,23311.0703125,3246.590087890625,5822.7998046875,54.055030822753906,30.807565689086914
2020-09-25,23235.419921875,3298.4599609375,5842.7001953125,54.81789016723633,30.875167846679688
2020-09-28,23476.05078125,3351.60009765625,5927.89990234375,55.6198616027832,31.1745548248291
2020-09-29,23275.529296875,3335.469970703125,5897.5,55.53184127807617,31.203527450561523
2020-09-30,23459.05078125,3363.0,5866.10009765625,55.42425537109375,31.473939895629883
2020-10-05,23767.779296875,3408.60009765625,5942.89990234375,56.079532623291016,31.734691619873047
2020-10-06,23980.650390625,3360.969970703125,5949.89990234375,55.46337890625,31.88921546936035
2020-10-07,24242.859375,3419.43994140625,5946.2998046875,56.17733383178711,32.1885986328125
2020-10-08,24193.349609375,3446.830078125,5978.0,56.31425857543945,32.25619888305664
2020-10-09,24119.130859375,3477.139892578125,6016.7001953125,56.470741271972656,32.420379638671875
2020-10-12,24649.6796875,3534.219970703125,6001.39990234375,,
