Date,^HSI,^GSPC,^FTSE,XWD.TO,XEM.TO
2021-08-25,90.01675210591941,138.01095221173256,94.0270673343091,128.75481083570435,110.61255201319955
2021-08-26,89.04189066558315,137.2070496188818,93.69698963746738,128.93698091298404,110.2737201666585
2021-08-27,89.01456807799384,138.41551888564837,93.99945009524447,129.31953103352117,111.32100986332165
2021-08-30,89.47578813656395,139.0116151237463,,129.37417501495491,111.56744722385508
2021-08-31,90.66502890802298,138.82407232410537,93.62729479607998,129.57456914171274,113.16918794077742
2021-09-01,91.18808573695239,138.86734220843076,94.02311834523103,130.1574993055074,114.83252898666738
2021-09-02,91.40579058211686,139.26209184935965,94.20854104052717,129.6474090056239,113.19999411270504
2021-09-03,90.74560761862949,139.2154347139579,93.87320444603517,129.6838571045802,113.69283278910898
2021-09-06,91.66224519275049,,94.51495048738231,,
2021-09-07,92.3278954108043,138.74271834692556,94.01785944758073,130.61290337345605,115.69500568153998
2021-09-08,92.21332939928215,138.5597768131273,93.30905122423157,130.30322128383077,114.33967829537579
2021-09-09,90.09400530248423,137.92162470547026,92.37142637357077,129.88425123133806,113.60042628821373
2021-09-10,91.81036742003474,136.8565140959854,92.43717864700058,129.17378088819706,113.93925813475478
2021-09-13,90.43667694382796,137.1680662558301,92.95267261801796,129.41060903041085,113.93925813475478
2021-09-14,89.34508038095885,136.37981096441183,92.50161459073769,129.1373609562415,113.29238859871266
2021-09-15,87.70190694281115,137.53549307059856,92.2701653040407,129.46525301184457,112.73793757845345
2021-09-16,86.42189195473304,137.32215620413254,92.41482030558626,129.75672513549208,111.50584689488745
2021-09-17,87.3079430108164,136.07103155434208,91.57450753537748,129.04628295935186,111.99868557129138
2021-09-20,84.42946427337313,133.7609113324082,90.78942282217747,127.31570243394575,109.62687466039169
2021-09-21,84.8582776765906,133.65224951690456,91.80332416268911,128.26295866879937,110.42773901140903
2021-09-23,85.87231312492807,136.56183824017617,93.08417716487754,128.7183909037488,111.25940953435402
2021-09-24,84.75535096421433,136.76135632127745,92.7304312180493,128.49978681101314,110.21211983769088
2021-09-27,84.81357483042957,136.38165446831624,92.88692034458815,127.89863259774037,110.48933934037666
2021-09-28,85.83521243123678,133.60436337889985,92.42271186262194,125.87659403218714,109.56526231653643
2021-09-29,86.40665343668611,133.81401323755705,93.47606456719144,126.91492826393042,108.85679245152669
2021-09-30,86.09884495180809,132.22032659395268,93.18938080236524,124.6196557077082,109.1340239691001
2021-10-04,84.20954926146902,132.00300296294543,92.19783780326792,123.326269284273,106.45418738358701
2021-10-05,84.44701559748196,133.3922705028734,93.06708414223398,124.47390556238409,107.47068292321016
2021-10-06,83.96473394998127,133.93955135709615,91.99926465328582,124.6925237386201,107.0086384038462
2021-10-07,86.5405909096321,135.05101934525038,93.07891826722725,125.47583394567219,108.94921096730958
2021-10-08,87.0174737287812,134.79256909055457,93.31036755392425,124.41927566445075,108.36395377512275
2021-10-11,88.72448198276179,133.86711514270593,93.98498331086583,,
2021-10-12,87.45449143515911,133.54358770140092,93.76537457028256,123.30805931829521,107.68630209692832
2021-10-15,88.7450509029455,137.24910548844085,95.13038919823707,125.98589607855494,110.02730683590036
2021-10-18,89.02108225364749,137.7122895913821,94.73324289827289,126.2044860877902,109.81168766218221
2021-10-19,90.34348728182472,138.7304433087328,94.91340669591872,126.80564030106298,111.10540270449114
2021-10-20,91.56551105281807,139.23875578774044,94.98705052638418,127.04245435977639,110.73577670091011
2021-10-21,91.15038973519192,139.65589725658143,94.55571176001241,127.29749246796796,110.3661386824414
2021-10-22,91.5336654924272,139.50610881738925,94.74376711469392,127.40679451433576,109.90409416307747
2021-10-25,91.55153157712435,140.16851124469935,94.98310153730614,128.31761673373347,110.88978353077299
2021-10-26,91.22305153274037,140.42358923615538,95.70375030676902,128.46335279555723,110.30452633858614
2021-10-27,89.7882975024021,139.7142299167111,95.38419040522793,127.6435944895488,109.19563631295539
2021-10-28,89.532513468674,141.08752042280088,95.33422124586946,128.57264075842468,108.85679245152669
2021-10-29,88.90718681903085,141.3625472247997,95.17773211933061,128.88232284804994,107.80950275486356
2021-11-01,88.12620421584857,141.61701071495426,95.84840530831458,129.33775508299934,108.64118529269618
2021-11-02,87.9347408240788,142.13821273345616,95.66692518097607,129.90244711381547,107.93272744257409
2021-11-03,87.67226470653844,143.05660741025622,95.3263296888338,130.41252333019858,108.36395377512275
2021-11-04,88.3744887364292,143.65486189682764,95.73399378409856,131.99736779378094,108.6103671058809
2021-11-05,87.13189604525218,144.1910967154606,96.05092102625429,132.0155777597587,108.45636027601802
2021-11-08,86.75793993847935,144.31910782804215,96.00357810516074,132.16131382158247,109.50364997268113
2021-11-09,86.93087351126795,143.81416761227425,95.65640738567548,131.74232968558937,109.01081129627721
2021-11-10,87.57203398702721,142.63117766776372,96.52697005433424,131.06830744140473,108.88759862345432
2021-11-11,88.45436949964424,142.70975889516865,97.10559006051649,132.23418185249434,111.78306639757322
2021-11-12,88.73457484945206,143.7405023952811,96.62822470274386,132.70780996992116,111.59824138089508
2021-11-15,88.95507832680387,143.73895864810913,96.6808265214877,132.59852200705373,111.13620887641878
2021-11-16,90.08622524185587,144.29454276382003,96.35338148403137,133.19964805332575,111.59824138089508
2021-11-17,89.86305998474643,143.9191424199691,95.88259777472217,133.36360816462766,111.38262220717692
2021-11-18,88.70567161629972,144.406277085831,95.4196992013282,133.52755419242922,109.90409416307747
2021-11-19,87.76062347777331,144.20430099952384,94.99362575372717,133.49112017697325,110.18132568065089
2021-11-22,87.41507793540593,143.74326015721942,95.41312397398521,133.52755419242922,109.90409416307747
2021-11-23,86.3648929177636,143.98146184463997,95.56041163491615,133.38181813060547,109.41124347178588
2021-11-24,86.48372872509235,144.31173381242454,95.81815540986462,133.25430611825985,109.10321779717248
2021-11-25,86.67522632996955,,96.13508265202034,133.1085700564361,109.99650066397272
2021-11-26,84.36422672013583,141.03227525701516,92.6318028079046,131.2686874846622,106.14614969408593
2021-11-29,83.5644679635989,142.8939294315698,93.49973281717799,132.36169386483994,106.70060071434516
2021-11-30,82.24374622030696,140.18447329070094,92.83563485553698,130.7039954538461,106.82382540205569
2021-12-01,82.8871852890207,138.5281674656932,94.27166707569205,129.6838571045802,107.80950275486356
2021-12-02,83.34266438816495,140.49449669121026,93.7522241155966,131.34156959907443,109.16481812614009
2021-12-03,83.26474745731606,139.30751998215848,93.66148084136712,130.06640722511736,107.47068292321016
2021-12-06,81.80273926560334,140.94171874814992,95.10803085682275,131.37798953102998,107.56307740921775
2021-12-07,84.02488743545527,143.86021024637458,96.52302106525617,132.87177008122308,108.20994694525987
2021-12-08,84.07116408455784,144.3040600400745,96.49014492854128,133.23609615228207,108.82601030937435
2021-12-09,84.97501279912349,143.2678010160854,96.27842132387322,133.12680818941462,108.57958496372855
2021-12-10,84.06714062312469,144.635875755031,95.8904829106374,133.7825782171204,108.67197944973617
2021-12-13,83.92300764416618,143.31445815148714,95.09619673182948,133.54577824190736,108.1483346014046
2021-12-14,82.80670921773647,142.24380204245244,94.92787348029736,133.0357161090246,108.27155928911513
2021-12-15,82.05280971039151,144.56926980908645,94.29927789363619,134.76629663443072,107.56307740921775
2021-12-16,82.24458786274961,143.30524063196512,95.4801925771077,133.61864627281923,107.19346342052438
2021-12-17,81.25357783570894,141.83096208272175,95.60248923723896,133.181438087348,107.56307740921775
2021-12-20,79.68484527669577,140.2157828814026,94.6569728295425,132.54387802562,106.36178088269175
2021-12-21,80.47826776573766,142.70852989256568,95.96412674110286,134.4201664458491,107.87111509871883
2021-12-22,80.93721607397477,144.1613308719309,96.54669573636318,134.7116385694966,107.47068292321016
2021-12-23,81.25711547101663,145.05854773558517,96.96224496754317,135.6224748723947,108.08673427243698
2021-12-24,81.36263553693573,,96.94646827459228,136.0414449248874,108.85679245152669
2021-12-28,81.5616326549604,146.91744414820153,,,
2021-12-29,80.88189347926912,147.1234069990499,97.58558165655404,137.1344372215648,107.62468975307303
2021-12-30,80.97112810605407,146.68354396989122,97.35281604016437,135.82603778673567,108.40032284003107
2021-12-31,81.9719162391967,146.29832659305342,97.1095326284741,134.50821649015933,107.39950672878764
2022-01-03,81.54127585604274,147.23083981195063,,,
2022-01-04,81.59414194963529,147.13814004244855,98.69679507751769,136.15549311087975,108.15012481966404
2022-01-05,80.25376819743865,144.28472573083315,98.85065154467115,134.58143660858045,106.74273692532417
2022-01-06,80.83396775838868,144.14566858266173,97.9761463080548,133.8676284758519,106.96166019314532
2022-01-07,82.30723206244413,143.56184738275653,98.43509589237071,132.69623333261742,107.1493087084206
2022-01-10,83.19415213145606,143.35497027387422,97.9090777049323,132.6230272976967,107.33695722369588
2022-01-11,83.16795173379028,144.66809960376656,98.51531495017916,132.6047187472163,108.9945431384028
2022-01-12,85.49110383938124,145.0757387841897,99.30829122041484,132.78776200151893,110.12045825982975
2022-01-13,85.58779692358475,143.00933577355298,99.4687229149113,131.2137054992196,108.71307036548987
2022-01-14,85.42506569943019,143.12660060727717,99.19387969619882,131.7444844611459,108.9945431384028
2022-01-17,84.84598148578219,,100.09074327422948,132.14714582021074,108.27521181495992
2022-01-18,84.47724629920238,140.49479644794266,99.46478034695369,129.03564991657285,107.18058346096649
2022-01-19,84.5300439665801,139.1334662354766,99.80800849848134,128.10219551208135,107.18058346096649
2022-01-20,87.41861557071363,137.59779750743283,99.74619879300914,127.04063758822872,107.89991478440936
2022-01-21,87.46486484933025,134.9951596781632,98.55082374627943,125.52149265387015,106.86782392062004
2022-01-24,86.38199262885443,135.3693310194112,95.96150050283794,125.92415401293499,105.08512698084196
2022-01-25,84.9355992993703,133.72162821262407,96.93857671755661,124.45992064651716,105.71064606153485
2022-01-26,85.09777627118459,133.5214956302213,98.23126384473834,124.58803824937866,104.3970824248326
2022-01-27,83.40597232214351,132.8026040466859,99.34247726570197,124.82596490462126,103.95922387430265
2022-01-28,82.50587336415158,136.03603495583158,98.18261101507255,127.24196122601094,104.2719834146491
2022-01-31,83.38936527979959,138.60520494592615,98.16025267365825,128.26693021590359,107.52461775385879
2022-02-04,86.09060643554025,138.1441641036217,98.84407631732817,129.14545896895396,107.86865204675114
2022-02-07,86.11254388002094,137.6327941059433,99.5949685641206,128.06559249462097,106.68017540534476
2022-02-08,85.23647620868408,138.7890757255949,99.51080693835455,129.36510524071693,107.74354102167996
2022-02-09,86.98993901992586,140.80390559041808,100.51418406244514,130.90254464205552,109.30731469363688
2022-02-10,87.32051974910571,138.25314066369438,100.89554724833798,129.3834137911973,109.11965416347395
2022-02-11,87.2585461263167,135.6305540238819,100.74563334914212,127.3151672609317,107.89991478440936
2022-02-14,86.03203359562926,135.10965176211243,99.04396579700295,126.56475611074278,106.4612521375236
2022-02-15,85.32833840211924,137.23988796891882,100.06049337577952,128.57807698956728,108.96328040074457
2022-02-16,86.6007443951061,137.3608248226152,99.99342477265702,128.61468000702766,109.4324137038204
2022-02-17,86.85953918228758,134.4524651019465,99.12023586573333,126.16209475167797,108.05628854713876
2022-02-18,85.2302425805113,133.4889570369167,98.80725761265566,125.92415401293499,107.89991478440936
2022-02-21,84.67796091521978,,98.42194543768476,,
2022-02-22,82.40049015066221,132.13498585223164,98.55214007597213,124.45992064651716,105.929569329356
2022-02-23,82.89194775357421,129.70210026053357,98.60474189471597,122.55640882007377,104.74111671772492
2022-02-24,80.23383564105305,131.64203590576068,94.77532692171614,123.89253866713048,103.14606829322213
2022-02-25,79.76304275502552,134.58722074100763,98.49033037049993,125.50318410338978,103.86539961666502
2022-02-28,79.57329686124847,134.25847753255846,98.0800336158498,124.66125836779977,102.92713301051333
2022-03-01,79.74388341486774,132.1810284863319,96.39546550747463,122.83095257627711,101.45719561108169
2022-03-02,78.2801850956482,134.64523865656827,97.702619419035,124.14877387285345,101.17571082328112
2022-03-03,78.7125771899023,133.93772284102837,95.19482514197418,123.19701091788158,100.01853296419594
2022-03-04,76.74347600518452,132.87505524891273,91.88354322049756,122.37337964927156,98.29839153695345
2022-03-07,73.77377143810418,128.95282833216703,91.52058938694096,119.51813303485702,95.32722997065665
2022-03-08,72.75160695544263,128.02001535653739,91.58108276272047,119.88419137646147,96.2967713293542
2022-03-09,72.26758043946326,131.30990544623512,94.56097707878317,122.68452642293526,98.3609410420452
2022-03-10,73.18739983257474,130.74634780144174,93.35639414532511,121.53145391368152,96.04656129409952
2022-03-11,72.0086009015017,129.05167311468378,94.09939483508187,119.77436824057999,94.0136663339544
2022-03-14,68.4276517997942,128.09398033026298,94.59779578345568,120.23194116758556,92.26225015416603
2022-03-15,64.51580036569706,130.8362898090055,94.36372025849377,121.76938056892412,92.04332087890104
2022-03-16,70.37499344818993,133.76489809694942,95.88917300206516,124.16706833983346,99.01772286039632
2022-03-17,75.32788815762554,135.41660265611443,97.12005042377469,124.95409659098311,97.6416037111585
2022-03-18,75.01667888986951,136.99587100088922,97.37517438157867,125.85094797801423,99.11154711803395
2022-03-21,74.34731312834938,136.93632432599324,97.8709426705671,125.42997806846905,97.76670872878583
2022-03-22,76.68738703687255,138.48426809222977,98.32200711896782,126.91250590186687,99.11154711803395
2022-03-23,77.61509597255616,136.78469238289665,98.11028351429977,125.44827253544906,98.45476529968283
2022-03-24,76.88592569925775,138.7467200993034,98.19970403771612,126.49155007582205,98.95516734786074
2022-03-25,74.99033479715254,139.4496346490006,98.41011131269148,126.3634183894602,97.26630067316412
2022-03-28,75.97160777382015,140.44599605190407,98.27466419787427,127.3151672609317,98.07946226168845
2022-03-29,76.82174875235062,142.167379063521,99.11891953604066,129.03564991657285,99.48685015602834
2022-03-30,77.88818499601965,141.27262020507257,99.66466340550801,127.90085779079877,99.14282187057984
2022-03-31,77.06425125777648,139.06134476565543,98.83487485172027,126.49155007582205,97.95435724406111
2022-04-01,77.21385149130145,139.53557490418652,99.12681109307633,127.0772406056891,99.48685015602834
2022-04-04,78.83509432758996,140.6645486855143,99.40297064148149,127.68123968603653,101.01933706055173
2022-04-06,77.35738231956931,137.54929686812667,99.78170758910943,125.33846348306794,98.39220978714725
2022-04-07,76.4060663397627,138.13434707063485,99.30960112898708,126.29021235453945,98.11073701423435
2022-04-08,76.62688457770282,137.7681492584693,100.85872854366549,125.97906558087573,97.8605389938673
2022-04-11,74.301631787316,135.44299623640435,100.18410636560344,124.71615585224014,97.45395519588322
2022-04-12,74.68991634347825,134.98012687803214,99.63705258756386,124.13046532237308,97.67287846370436
2022-04-13,74.88343936431498,136.48847277991547,99.69096431487993,124.75277295320089,97.57906021351056
